"YEAR","START_DATE","END_DATE","JURISDICTION","LOCATION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES"
2023,"2023-10-01","2023-10-31","WA","Unknown","17-25","mobile_phone_use","Police issued","52","unknown","unknown"
2023,"2023-10-01","2023-10-31","WA","Unknown","26-39","mobile_phone_use","Police issued","92","unknown","unknown"
2023,"2023-10-01","2023-10-31","WA","Unknown","26-39","mobile_phone_use","Unknown","unknown","0","2"
2023,"2023-10-01","2023-10-31","WA","Unknown","40-64","mobile_phone_use","Police issued","101","unknown","unknown"
2023,"2023-10-01","2023-10-31","WA","Unknown","40-64","mobile_phone_use","Unknown","unknown","0","3"
2023,"2023-10-01","2023-10-31","WA","Unknown","65 and over","mobile_phone_use","Police issued","10","unknown","unknown"
2023,"2023-11-01","2023-11-30","ACT","Major Cities of Australia","0-16","mobile_phone_use","Police issued","1","unknown","unknown"
2023,"2023-11-01","2023-11-30","ACT","Major Cities of Australia","17-25","mobile_phone_use","Police issued","6","unknown","unknown"
2023,"2023-11-01","2023-11-30","ACT","Major Cities of Australia","26-39","mobile_phone_use","Police issued","7","unknown","unknown"
2023,"2023-11-01","2023-11-30","ACT","Major Cities of Australia","40-64","mobile_phone_use","Police issued","5","unknown","unknown"
2023,"2023-11-01","2023-11-30","ACT","Major Cities of Australia","65 and over","mobile_phone_use","Police issued","1","unknown","unknown"
2023,"2023-11-01","2023-11-30","NSW","Inner Regional Australia","0-16","mobile_phone_use","Police issued","3","unknown","0"
2023,"2023-11-01","2023-11-30","NSW","Inner Regional Australia","17-25","mobile_phone_use","Police issued","53","unknown","0"
2023,"2023-11-01","2023-11-30","NSW","Inner Regional Australia","26-39","mobile_phone_use","Police issued","67","unknown","0"
2023,"2023-11-01","2023-11-30","NSW","Inner Regional Australia","40-64","mobile_phone_use","Police issued","59","unknown","0"
2023,"2023-11-01","2023-11-30","NSW","Inner Regional Australia","65 and over","mobile_phone_use","Police issued","5","unknown","0"
2023,"2023-11-01","2023-11-30","NSW","Major Cities of Australia","0-16","mobile_phone_use","Police issued","1","unknown","0"
2023,"2023-11-01","2023-11-30","NSW","Major Cities of Australia","17-25","mobile_phone_use","Police issued","237","unknown","5"
2023,"2023-11-01","2023-11-30","NSW","Major Cities of Australia","26-39","mobile_phone_use","Police issued","302","unknown","2"
2023,"2023-11-01","2023-11-30","NSW","Major Cities of Australia","40-64","mobile_phone_use","Police issued","237","unknown","2"
2023,"2023-11-01","2023-11-30","NSW","Major Cities of Australia","65 and over","mobile_phone_use","Police issued","28","unknown","0"
2023,"2023-11-01","2023-11-30","NSW","Outer Regional Australia","17-25","mobile_phone_use","Police issued","4","unknown","1"
2023,"2023-11-01","2023-11-30","NSW","Outer Regional Australia","26-39","mobile_phone_use","Police issued","9","unknown","0"
2023,"2023-11-01","2023-11-30","NSW","Outer Regional Australia","40-64","mobile_phone_use","Police issued","8","unknown","0"
2023,"2023-11-01","2023-11-30","NSW","Remote Australia","17-25","mobile_phone_use","Police issued","1","unknown","0"
2023,"2023-11-01","2023-11-30","NSW","Remote Australia","26-39","mobile_phone_use","Police issued","3","unknown","0"
2023,"2023-11-01","2023-11-30","NSW","Unknown","17-25","mobile_phone_use","Police issued","1","unknown","0"
2023,"2023-11-01","2023-11-30","NSW","Unknown","Unknown","mobile_phone_use","Fixed or mobile camera","15466","unknown","unknown"
2023,"2023-11-01","2023-11-30","NT","Unknown","17-25","mobile_phone_use","Police issued","4","0","1"
2023,"2023-11-01","2023-11-30","NT","Unknown","26-39","mobile_phone_use","Police issued","7","1","1"
2023,"2023-11-01","2023-11-30","NT","Unknown","40-64","mobile_phone_use","Police issued","6","0","0"
2023,"2023-11-01","2023-11-30","NT","Unknown","65 and over","mobile_phone_use","Police issued","1","0","0"
2023,"2023-11-01","2023-11-30","SA","Unknown","0-16","mobile_phone_use","Police issued","0","unknown","unknown"
2023,"2023-11-01","2023-11-30","SA","Unknown","17-25","mobile_phone_use","Police issued","104","unknown","unknown"
2023,"2023-11-01","2023-11-30","SA","Unknown","26-39","mobile_phone_use","Police issued","177","unknown","unknown"
2023,"2023-11-01","2023-11-30","SA","Unknown","40-64","mobile_phone_use","Police issued","139","unknown","unknown"
2023,"2023-11-01","2023-11-30","SA","Unknown","65 and over","mobile_phone_use","Police issued","21","unknown","unknown"
2023,"2023-11-01","2023-11-30","SA","Unknown","Unknown","mobile_phone_use","Police issued","0","unknown","unknown"
2023,"2023-11-01","2023-11-30","TAS","Unknown","17-25","mobile_phone_use","Fixed or mobile camera","29","unknown","0"
2023,"2023-11-01","2023-11-30","TAS","Unknown","17-25","mobile_phone_use","Police issued","34","unknown","6"
2023,"2023-11-01","2023-11-30","TAS","Unknown","26-39","mobile_phone_use","Fixed or mobile camera","132","unknown","0"
2023,"2023-11-01","2023-11-30","TAS","Unknown","26-39","mobile_phone_use","Police issued","69","unknown","2"
2023,"2023-11-01","2023-11-30","TAS","Unknown","40-64","mobile_phone_use","Fixed or mobile camera","146","unknown","0"
2023,"2023-11-01","2023-11-30","TAS","Unknown","40-64","mobile_phone_use","Police issued","50","unknown","1"
2023,"2023-11-01","2023-11-30","TAS","Unknown","65 and over","mobile_phone_use","Fixed or mobile camera","21","unknown","0"
2023,"2023-11-01","2023-11-30","TAS","Unknown","65 and over","mobile_phone_use","Police issued","6","unknown","0"
2023,"2023-11-01","2023-11-30","VIC","Inner Regional Australia","17-25","mobile_phone_use","Mobile camera","30","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Inner Regional Australia","17-25","mobile_phone_use","Police issued","37","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Inner Regional Australia","26-39","mobile_phone_use","Mobile camera","213","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Inner Regional Australia","26-39","mobile_phone_use","Police issued","61","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Inner Regional Australia","40-64","mobile_phone_use","Mobile camera","262","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Inner Regional Australia","40-64","mobile_phone_use","Police issued","39","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Inner Regional Australia","65 and over","mobile_phone_use","Mobile camera","48","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Inner Regional Australia","65 and over","mobile_phone_use","Police issued","1","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Inner Regional Australia","Unknown","mobile_phone_use","Mobile camera","142","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Major Cities of Australia","17-25","mobile_phone_use","Mobile camera","220","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Major Cities of Australia","17-25","mobile_phone_use","Police issued","291","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Major Cities of Australia","26-39","mobile_phone_use","Mobile camera","1366","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Major Cities of Australia","26-39","mobile_phone_use","Police issued","681","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Major Cities of Australia","40-64","mobile_phone_use","Mobile camera","1654","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Major Cities of Australia","40-64","mobile_phone_use","Police issued","523","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Major Cities of Australia","65 and over","mobile_phone_use","Mobile camera","247","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Major Cities of Australia","65 and over","mobile_phone_use","Police issued","50","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Major Cities of Australia","Unknown","mobile_phone_use","Mobile camera","1194","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Outer Regional Australia","17-25","mobile_phone_use","Police issued","5","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Outer Regional Australia","26-39","mobile_phone_use","Police issued","26","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Outer Regional Australia","40-64","mobile_phone_use","Mobile camera","3","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Outer Regional Australia","40-64","mobile_phone_use","Police issued","18","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Outer Regional Australia","65 and over","mobile_phone_use","Police issued","5","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Outer Regional Australia","Unknown","mobile_phone_use","Mobile camera","2","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Unknown","17-25","mobile_phone_use","Mobile camera","11","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Unknown","26-39","mobile_phone_use","Mobile camera","76","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Unknown","26-39","mobile_phone_use","Police issued","6","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Unknown","40-64","mobile_phone_use","Mobile camera","77","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Unknown","40-64","mobile_phone_use","Police issued","2","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Unknown","65 and over","mobile_phone_use","Mobile camera","6","unknown","unknown"
2023,"2023-11-01","2023-11-30","VIC","Unknown","Unknown","mobile_phone_use","Mobile camera","32","unknown","unknown"
2023,"2023-11-01","2023-11-30","WA","Unknown","17-25","mobile_phone_use","Police issued","57","unknown","unknown"
2023,"2023-11-01","2023-11-30","WA","Unknown","17-25","mobile_phone_use","Unknown","unknown","0","2"
2023,"2023-11-01","2023-11-30","WA","Unknown","26-39","mobile_phone_use","Police issued","108","unknown","unknown"
2023,"2023-11-01","2023-11-30","WA","Unknown","26-39","mobile_phone_use","Unknown","unknown","0","1"
2023,"2023-11-01","2023-11-30","WA","Unknown","40-64","mobile_phone_use","Police issued","90","unknown","unknown"
2023,"2023-11-01","2023-11-30","WA","Unknown","40-64","mobile_phone_use","Unknown","unknown","1","3"
2023,"2023-11-01","2023-11-30","WA","Unknown","65 and over","mobile_phone_use","Police issued","6","unknown","unknown"
2023,"2023-12-01","2023-12-31","ACT","Major Cities of Australia","17-25","mobile_phone_use","Police issued","4","unknown","unknown"
2023,"2023-12-01","2023-12-31","ACT","Major Cities of Australia","26-39","mobile_phone_use","Police issued","3","unknown","unknown"
2023,"2023-12-01","2023-12-31","ACT","Major Cities of Australia","40-64","mobile_phone_use","Police issued","1","unknown","unknown"
2023,"2023-12-01","2023-12-31","ACT","Major Cities of Australia","65 and over","mobile_phone_use","Police issued","1","unknown","unknown"
2023,"2023-12-01","2023-12-31","NSW","Inner Regional Australia","0-16","mobile_phone_use","Police issued","2","unknown","0"
2023,"2023-12-01","2023-12-31","NSW","Inner Regional Australia","17-25","mobile_phone_use","Police issued","48","unknown","1"
2023,"2023-12-01","2023-12-31","NSW","Inner Regional Australia","26-39","mobile_phone_use","Police issued","55","unknown","0"
2023,"2023-12-01","2023-12-31","NSW","Inner Regional Australia","40-64","mobile_phone_use","Police issued","38","unknown","0"
2023,"2023-12-01","2023-12-31","NSW","Inner Regional Australia","65 and over","mobile_phone_use","Police issued","5","unknown","0"
2023,"2023-12-01","2023-12-31","NSW","Major Cities of Australia","0-16","mobile_phone_use","Police issued","2","unknown","0"
2023,"2023-12-01","2023-12-31","NSW","Major Cities of Australia","17-25","mobile_phone_use","Police issued","340","unknown","9"
2023,"2023-12-01","2023-12-31","NSW","Major Cities of Australia","26-39","mobile_phone_use","Police issued","338","unknown","0"
2023,"2023-12-01","2023-12-31","NSW","Major Cities of Australia","40-64","mobile_phone_use","Police issued","223","unknown","6"
2023,"2023-12-01","2023-12-31","NSW","Major Cities of Australia","65 and over","mobile_phone_use","Police issued","29","unknown","1"
2023,"2023-12-01","2023-12-31","NSW","Outer Regional Australia","17-25","mobile_phone_use","Police issued","10","unknown","0"
2023,"2023-12-01","2023-12-31","NSW","Outer Regional Australia","26-39","mobile_phone_use","Police issued","8","unknown","0"
2023,"2023-12-01","2023-12-31","NSW","Outer Regional Australia","40-64","mobile_phone_use","Police issued","6","unknown","0"
2023,"2023-12-01","2023-12-31","NSW","Outer Regional Australia","65 and over","mobile_phone_use","Police issued","1","unknown","0"
2023,"2023-12-01","2023-12-31","NSW","Unknown","17-25","mobile_phone_use","Police issued","33","unknown","0"
2023,"2023-12-01","2023-12-31","NSW","Unknown","26-39","mobile_phone_use","Police issued","57","unknown","1"
2023,"2023-12-01","2023-12-31","NSW","Unknown","40-64","mobile_phone_use","Police issued","26","unknown","1"
2023,"2023-12-01","2023-12-31","NSW","Unknown","65 and over","mobile_phone_use","Police issued","2","unknown","0"
2023,"2023-12-01","2023-12-31","NSW","Unknown","Unknown","mobile_phone_use","Fixed or mobile camera","15188","unknown","unknown"
2023,"2023-12-01","2023-12-31","NSW","Very Remote Australia","17-25","mobile_phone_use","Police issued","1","unknown","0"
2023,"2023-12-01","2023-12-31","NT","Unknown","17-25","mobile_phone_use","Police issued","6","0","1"
2023,"2023-12-01","2023-12-31","NT","Unknown","26-39","mobile_phone_use","Police issued","12","0","1"
2023,"2023-12-01","2023-12-31","NT","Unknown","40-64","mobile_phone_use","Police issued","7","0","0"
2023,"2023-12-01","2023-12-31","NT","Unknown","65 and over","mobile_phone_use","Police issued","1","1","1"
2023,"2023-12-01","2023-12-31","SA","Unknown","0-16","mobile_phone_use","Police issued","0","unknown","unknown"
2023,"2023-12-01","2023-12-31","SA","Unknown","17-25","mobile_phone_use","Police issued","104","unknown","unknown"
2023,"2023-12-01","2023-12-31","SA","Unknown","26-39","mobile_phone_use","Police issued","158","unknown","unknown"
2023,"2023-12-01","2023-12-31","SA","Unknown","40-64","mobile_phone_use","Police issued","120","unknown","unknown"
2023,"2023-12-01","2023-12-31","SA","Unknown","65 and over","mobile_phone_use","Police issued","21","unknown","unknown"
2023,"2023-12-01","2023-12-31","SA","Unknown","Unknown","mobile_phone_use","Police issued","0","unknown","unknown"
2023,"2023-12-01","2023-12-31","TAS","Unknown","17-25","mobile_phone_use","Fixed or mobile camera","11","unknown","0"
2023,"2023-12-01","2023-12-31","TAS","Unknown","17-25","mobile_phone_use","Police issued","23","unknown","0"
2023,"2023-12-01","2023-12-31","TAS","Unknown","26-39","mobile_phone_use","Fixed or mobile camera","57","unknown","0"
2023,"2023-12-01","2023-12-31","TAS","Unknown","26-39","mobile_phone_use","Police issued","54","unknown","2"
2023,"2023-12-01","2023-12-31","TAS","Unknown","40-64","mobile_phone_use","Fixed or mobile camera","48","unknown","0"
2023,"2023-12-01","2023-12-31","TAS","Unknown","40-64","mobile_phone_use","Police issued","30","unknown","0"
2023,"2023-12-01","2023-12-31","TAS","Unknown","65 and over","mobile_phone_use","Fixed or mobile camera","12","unknown","0"
2023,"2023-12-01","2023-12-31","TAS","Unknown","65 and over","mobile_phone_use","Police issued","7","unknown","0"
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","17-25","mobile_phone_use","Mobile camera","114","unknown","unknown"
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","17-25","mobile_phone_use","Police issued","37","unknown","unknown"
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","26-39","mobile_phone_use","Mobile camera","462","unknown","unknown"
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","26-39","mobile_phone_use","Police issued","81","unknown","unknown"
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","40-64","mobile_phone_use","Mobile camera","552","unknown","unknown"
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","40-64","mobile_phone_use","Police issued","70","unknown","unknown"
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","65 and over","mobile_phone_use","Mobile camera","95","unknown","unknown"
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","65 and over","mobile_phone_use","Police issued","6","unknown","unknown"
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","Unknown","mobile_phone_use","Mobile camera","308","unknown","unknown"
2023,"2023-12-01","2023-12-31","VIC","Major Cities of Australia","0-16","mobile_phone_use","Police issued","1","unknown","unknown"
2023,"2023-12-01","2023-12-31","VIC","Major Cities of Australia","17-25","mobile_phone_use","Mobile camera","220","unknown","unknown"
2023,"2023-12-01","2023-12-31","VIC","Major Cities of Australia","17-25","mobile_phone_use","Police issued","259","unknown","unknown"
2023,"2023-12-01","2023-12-31","VIC","Major Cities of Australia","26-39","mobile_phone_use","Mobile camera","1102","unknown","unknown"
2023,"2023-12-01","2023-12-31","VIC","Major Cities of Australia","26-39","mobile_phone_use","Police issued","718","unknown","unknown"
2023,"2023-12-01","2023-12-31","VIC","Major Cities of Australia","40-64","mobile_phone_use","Mobile camera","1417","unknown","unknown"
2023,"2023-12-01","2023-12-31","VIC","Major Cities of Australia","40-64","mobile_phone_use","Police issued","547","unknown","unknown"
2023,"2023-12-01","2023-12-31","VIC","Major Cities of Australia","65 and over","mobile_phone_use","Mobile camera","196","unknown","unknown"
2023,"2023-12-01","2023-12-31","VIC","Major Cities of Australia","65 and over","mobile_phone_use","Police issued","48","unknown","unknown"
2023,"2023-12-01","2023-12-31","VIC","Major Cities of Australia","Unknown","mobile_phone_use","Mobile camera","855","unknown","unknown"
2023,"2023-12-01","2023-12-31","VIC","Outer Regional Australia","17-25","mobile_phone_use","Police issued","6","unknown","unknown"
2023,"2023-12-01","2023-12-31","VIC","Outer Regional Australia","26-39","mobile_phone_use","Police issued","9","unknown","unknown"
2023,"2023-12-01","2023-12-31","VIC","Outer Regional Australia","40-64","mobile_phone_use","Police issued","10","unknown","unknown"
2023,"2023-12-01","2023-12-31","VIC","Outer Regional Australia","65 and over","mobile_phone_use","Police issued","3","unknown","unknown"
2023,"2023-12-01","2023-12-31","VIC","Unknown","17-25","mobile_phone_use","Police issued","1","unknown","unknown"
2023,"2023-12-01","2023-12-31","VIC","Unknown","26-39","mobile_phone_use","Police issued","8","unknown","unknown"
2023,"2023-12-01","2023-12-31","VIC","Unknown","40-64","mobile_phone_use","Police issued","2","unknown","unknown"
2023,"2023-12-01","2023-12-31","WA","Unknown","17-25","mobile_phone_use","Police issued","35","unknown","unknown"
2023,"2023-12-01","2023-12-31","WA","Unknown","17-25","mobile_phone_use","Unknown","unknown","0","3"
2023,"2023-12-01","2023-12-31","WA","Unknown","26-39","mobile_phone_use","Police issued","78","unknown","unknown"
2023,"2023-12-01","2023-12-31","WA","Unknown","26-39","mobile_phone_use","Unknown","unknown","0","2"
2023,"2023-12-01","2023-12-31","WA","Unknown","40-64","mobile_phone_use","Police issued","55","unknown","unknown"
2023,"2023-12-01","2023-12-31","WA","Unknown","40-64","mobile_phone_use","Unknown","unknown","0","5"
2023,"2023-12-01","2023-12-31","WA","Unknown","65 and over","mobile_phone_use","Police issued","5","unknown","unknown"
